aqi,o3,so2,no2,co,pm25,pm10,timestamp_local,timestamp_utc,datetime,ts,city_name,lat,lon,timezone,country_code,state_code,county_name
24,46.8493,1.01887,14.4159,443.101,5.85884,7.43756,2020-03-26T01:00:00,2020-03-26T00:00:00,2020-03-26:00,1585180800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
26,47.0281,0.937842,13.2378,445.604,6.21249,7.72821,2020-03-26T02:00:00,2020-03-26T01:00:00,2020-03-26:01,1585184400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
28,47.0281,0.895932,12.381,446.439,6.6134,8.09861,2020-03-26T03:00:00,2020-03-26T02:00:00,2020-03-26:02,1585188000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
29,46.7598,0.885688,11.8455,445.604,7.00274,8.48239,2020-03-26T04:00:00,2020-03-26T03:00:00,2020-03-26:03,1585191600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
31,46.4022,0.910833,11.8669,443.101,7.335,8.83972,2020-03-26T05:00:00,2020-03-26T04:00:00,2020-03-26:04,1585195200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
32,45.9552,1.00397,13.3449,441.432,7.61131,9.21034,2020-03-26T06:00:00,2020-03-26T05:00:00,2020-03-26:05,1585198800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,46.581,1.19023,16.1938,443.935,7.89008,9.69349,2020-03-26T07:00:00,2020-03-26T06:00:00,2020-03-26:06,1585202400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,50.0679,1.46031,16.7293,443.935,7.99147,10.0125,2020-03-26T08:00:00,2020-03-26T07:00:00,2020-03-26:07,1585206000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,52.3925,1.72295,14.7372,443.935,8.0458,10.2358,2020-03-26T09:00:00,2020-03-26T08:00:00,2020-03-26:08,1585209600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
34,53.6442,1.98185,13.2592,443.101,8.08818,10.4081,2020-03-26T10:00:00,2020-03-26T09:00:00,2020-03-26:09,1585213200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,62.4955,3.35649,10.1426,433.087,8.02423,10.2698,2020-03-26T11:00:00,2020-03-26T10:00:00,2020-03-26:10,1585216800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
34,64.0154,3.44589,9.37143,431.418,8.08224,10.3117,2020-03-26T12:00:00,2020-03-26T11:00:00,2020-03-26:11,1585220400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,65.1777,3.37884,8.8145,428.915,8.04761,10.2148,2020-03-26T13:00:00,2020-03-26T12:00:00,2020-03-26:12,1585224000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,70.6315,3.03984,7.57212,418.901,7.17067,8.98089,2020-03-26T14:00:00,2020-03-26T13:00:00,2020-03-26:13,1585227600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
34,73.4925,2.64868,6.98306,413.477,6.50815,8.08204,2020-03-26T15:00:00,2020-03-26T14:00:00,2020-03-26:14,1585231200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
35,74.6548,2.45124,7.12229,408.471,6.29047,7.78789,2020-03-26T16:00:00,2020-03-26T15:00:00,2020-03-26:15,1585234800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,72.2408,2.20537,8.95374,410.557,6.51641,8.09727,2020-03-26T17:00:00,2020-03-26T16:00:00,2020-03-26:16,1585238400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
31,66.6976,1.89431,12.1882,415.981,6.82111,8.52625,2020-03-26T18:00:00,2020-03-26T17:00:00,2020-03-26:17,1585242000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
29,60.6179,1.66707,15.7226,420.57,7.0024,8.75753,2020-03-26T19:00:00,2020-03-26T18:00:00,2020-03-26:18,1585245600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
30,55.7005,1.50315,17.3077,424.743,7.20597,8.96217,2020-03-26T20:00:00,2020-03-26T19:00:00,2020-03-26:19,1585249200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
31,52.2137,1.37277,17.2649,427.246,7.46213,9.18854,2020-03-26T21:00:00,2020-03-26T20:00:00,2020-03-26:20,1585252800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,49.7103,1.28336,17.1363,428.915,7.81295,9.50196,2020-03-26T22:00:00,2020-03-26T21:00:00,2020-03-26:21,1585256400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
34,48.1009,1.20886,16.4509,430.584,8.2801,9.9319,2020-03-26T23:00:00,2020-03-26T22:00:00,2020-03-26:22,1585260000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
37,46.7598,1.13249,15.337,430.584,8.83553,10.4637,2020-03-27T00:00:00,2020-03-26T23:00:00,2020-03-26:23,1585263600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
39,45.0611,1.03004,14.3945,431.418,9.39364,11.0095,2020-03-27T01:00:00,2020-03-27T00:00:00,2020-03-27:00,1585267200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
42,43.1389,0.937842,13.8376,432.253,9.98523,11.6005,2020-03-27T02:00:00,2020-03-27T01:00:00,2020-03-27:01,1585270800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
44,41.2166,0.863336,13.8162,433.922,10.6173,12.2554,2020-03-27T03:00:00,2020-03-27T02:00:00,2020-03-27:02,1585274400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
47,39.0261,0.822358,14.523,437.26,11.3205,13.0131,2020-03-27T04:00:00,2020-03-27T03:00:00,2020-03-27:03,1585278000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
50,36.3439,0.815839,16.3438,440.598,12.088,13.88,2020-03-27T05:00:00,2020-03-27T04:00:00,2020-03-27:04,1585281600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
52,32.3206,0.867061,20.6279,445.604,12.8841,14.8578,2020-03-27T06:00:00,2020-03-27T05:00:00,2020-03-27:05,1585285200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
54,28.6102,0.942498,26.6898,453.949,13.6625,15.9224,2020-03-27T07:00:00,2020-03-27T06:00:00,2020-03-27:06,1585288800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
55,31.4713,1.09524,26.2186,459.79,14.1857,16.7571,2020-03-27T08:00:00,2020-03-27T07:00:00,2020-03-27:07,1585292400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
55,36.0757,1.41375,22.5343,460.625,14.5258,17.3527,2020-03-27T09:00:00,2020-03-27T08:00:00,2020-03-27:08,1585296000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
56,40.5461,2.01166,20.0281,458.121,14.7759,17.8289,2020-03-27T10:00:00,2020-03-27T09:00:00,2020-03-27:09,1585299600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
57,52.6607,3.70294,14.8872,443.101,15.2156,18.2994,2020-03-27T11:00:00,2020-03-27T10:00:00,2020-03-27:10,1585303200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
58,54.4488,3.91901,13.8162,439.763,15.632,18.7973,2020-03-27T12:00:00,2020-03-27T11:00:00,2020-03-27:11,1585306800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
59,54.0912,3.8296,14.0518,442.266,16.1591,19.4557,2020-03-27T13:00:00,2020-03-27T12:00:00,2020-03-27:12,1585310400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
58,60.0815,3.8594,11.6099,436.425,15.7645,18.6803,2020-03-27T14:00:00,2020-03-27T13:00:00,2020-03-27:13,1585314000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
57,61.4226,3.37511,11.4599,433.087,15.3252,18.0783,2020-03-27T15:00:00,2020-03-27T14:00:00,2020-03-27:14,1585317600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
58,60.0815,3.14787,12.9808,428.915,15.7475,18.593,2020-03-27T16:00:00,2020-03-27T15:00:00,2020-03-27:15,1585321200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
60,55.1641,2.78652,16.6865,431.418,16.7162,19.7317,2020-03-27T17:00:00,2020-03-27T16:00:00,2020-03-27:16,1585324800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
62,48.4586,2.33203,21.7631,438.094,17.6919,20.8022,2020-03-27T18:00:00,2020-03-27T17:00:00,2020-03-27:17,1585328400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
64,42.7365,1.9446,27.0326,446.439,18.344,21.4281,2020-03-27T19:00:00,2020-03-27T18:00:00,2020-03-27:18,1585332000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
46.4,66.6029,1.25915,14.8764,438.929,11.1292,14.4524,2020-03-24T20:00:00,2020-03-24T19:00:00,2020-03-24:19,1585076400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
39,61.5919,1.28895,15.0813,438.929,8.55042,11.2702,2020-03-24T21:00:00,2020-03-24T20:00:00,2020-03-24:20,1585080000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
30.4,55.4365,1.37649,15.4148,436.258,6.10756,8.28824,2020-03-24T22:00:00,2020-03-24T21:00:00,2020-03-24:21,1585083600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
22,48.6374,1.45473,15.5941,433.087,3.89238,5.5801,2020-03-24T23:00:00,2020-03-24T22:00:00,2020-03-24:22,1585087200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
22,47.0281,1.47708,15.1657,432.253,4.35678,6.11366,2020-03-25T00:00:00,2020-03-24T23:00:00,2020-03-24:23,1585090800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
21,46.4022,1.49198,14.5016,433.087,4.79998,6.57868,2020-03-25T01:00:00,2020-03-25T00:00:00,2020-03-25:00,1585094400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
22,45.8658,1.47335,13.7519,433.922,5.2214,6.99095,2020-03-25T02:00:00,2020-03-25T01:00:00,2020-03-25:01,1585098000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,44.9717,1.38767,13.1307,434.756,5.58396,7.32616,2020-03-25T03:00:00,2020-03-25T02:00:00,2020-03-25:02,1585101600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
25,43.9435,1.30013,12.6809,435.591,5.90673,7.62704,2020-03-25T04:00:00,2020-03-25T03:00:00,2020-03-25:03,1585105200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
26,42.513,1.19582,12.7023,436.425,6.17604,7.87995,2020-03-25T05:00:00,2020-03-25T04:00:00,2020-03-25:04,1585108800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
27,40.0096,1.13063,14.3945,438.929,6.4524,8.20174,2020-03-25T06:00:00,2020-03-25T05:00:00,2020-03-25:05,1585112400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
28,36.7463,1.13994,18.1859,444.77,6.74213,8.64242,2020-03-25T07:00:00,2020-03-25T06:00:00,2020-03-25:06,1585116000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,37.7297,1.25356,18.5715,448.942,6.93888,9.02835,2020-03-25T08:00:00,2020-03-25T07:00:00,2020-03-25:07,1585119600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,40.8143,1.51247,15.7226,449.777,7.07289,9.36974,2020-03-25T09:00:00,2020-03-25T08:00:00,2020-03-25:08,1585123200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
30,43.72,1.93343,13.7091,448.942,7.20539,9.69146,2020-03-25T10:00:00,2020-03-25T09:00:00,2020-03-25:09,1585126800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,52.0349,2.97278,11.4171,434.756,6.88449,9.14953,2020-03-25T11:00:00,2020-03-25T10:00:00,2020-03-25:10,1585130400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
28,56.684,3.33413,10.5388,425.577,6.67603,8.78124,2020-03-25T12:00:00,2020-03-25T11:00:00,2020-03-25:11,1585134000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
27,58.651,3.38629,10.4532,423.491,6.56223,8.57488,2020-03-25T13:00:00,2020-03-25T12:00:00,2020-03-25:12,1585137600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
32,68.8434,2.83867,8.72882,412.226,5.05132,6.52686,2020-03-25T14:00:00,2020-03-25T13:00:00,2020-03-25:13,1585141200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
34,74.1184,2.5183,8.58959,406.802,4.4438,5.70992,2020-03-25T15:00:00,2020-03-25T14:00:00,2020-03-25:14,1585144800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
34,72.7773,2.44752,10.0033,406.384,4.40412,5.71727,2020-03-25T16:00:00,2020-03-25T15:00:00,2020-03-25:15,1585148400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
32,68.4857,2.2687,12.7666,412.226,4.57254,6.04403,2020-03-25T17:00:00,2020-03-25T16:00:00,2020-03-25:16,1585152000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,62.2272,1.98931,16.3438,418.484,4.75891,6.38437,2020-03-25T18:00:00,2020-03-25T17:00:00,2020-03-25:17,1585155600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
26,56.5052,1.73226,19.3855,422.657,4.81819,6.52481,2020-03-25T19:00:00,2020-03-25T18:00:00,2020-03-25:18,1585159200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
24,52.3031,1.57207,19.8353,423.908,4.84408,6.58844,2020-03-25T20:00:00,2020-03-25T19:00:00,2020-03-25:19,1585162800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,50.5149,1.5609,18.7643,426.829,4.99188,6.76766,2020-03-25T21:00:00,2020-03-25T20:00:00,2020-03-25:20,1585166400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,49.8891,1.60374,17.7575,432.253,5.16618,6.93758,2020-03-25T22:00:00,2020-03-25T21:00:00,2020-03-25:21,1585170000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,49.9785,1.5609,16.6222,439.763,5.37026,7.09925,2020-03-25T23:00:00,2020-03-25T22:00:00,2020-03-25:22,1585173600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,49.8891,1.40443,15.3584,443.101,5.6297,7.27763,2020-03-26T00:00:00,2020-03-25T23:00:00,2020-03-25:23,1585177200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
25,49.9785,1.26474,14.1375,444.77,5.97524,7.55473,2020-03-26T01:00:00,2020-03-26T00:00:00,2020-03-26:00,1585180800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
26,49.6209,1.15857,13.0665,443.935,6.33065,7.85741,2020-03-26T02:00:00,2020-03-26T01:00:00,2020-03-26:01,1585184400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
28,49.0844,1.09151,12.2311,442.266,6.6793,8.18003,2020-03-26T03:00:00,2020-03-26T02:00:00,2020-03-26:02,1585188000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,48.7268,1.05985,11.567,438.094,6.95387,8.43898,2020-03-26T04:00:00,2020-03-26T03:00:00,2020-03-26:03,1585191600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
30,48.995,1.09896,11.3957,437.26,7.23047,8.74223,2020-03-26T05:00:00,2020-03-26T04:00:00,2020-03-26:04,1585195200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
31,49.3526,1.27591,12.5095,438.929,7.4984,9.12483,2020-03-26T06:00:00,2020-03-26T05:00:00,2020-03-26:05,1585198800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
33,50.0679,1.56462,15.1871,444.77,7.83411,9.68528,2020-03-26T07:00:00,2020-03-26T06:00:00,2020-03-26:06,1585202400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
33,52.3031,1.88127,16.0011,445.604,7.97126,10.022,2020-03-26T08:00:00,2020-03-26T07:00:00,2020-03-26:07,1585206000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
33,54.0018,2.09734,14.266,447.273,8.0348,10.2474,2020-03-26T09:00:00,2020-03-26T08:00:00,2020-03-26:08,1585209600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
33,55.5217,2.36928,12.5095,444.77,8.05104,10.3905,2020-03-26T10:00:00,2020-03-26T09:00:00,2020-03-26:09,1585213200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
33,63.0319,3.5502,9.96049,437.26,8.05251,10.3711,2020-03-26T11:00:00,2020-03-26T10:00:00,2020-03-26:10,1585216800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
33,64.7306,3.58,8.86805,433.087,7.94802,10.1486,2020-03-26T12:00:00,2020-03-26T11:00:00,2020-03-26:11,1585220400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
32,67.0552,3.46825,8.10763,428.081,7.75186,9.80473,2020-03-26T13:00:00,2020-03-26T12:00:00,2020-03-26:12,1585224000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
33,70.8103,3.11062,7.37933,417.233,7.06449,8.86102,2020-03-26T14:00:00,2020-03-26T13:00:00,2020-03-26:13,1585227600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
34,73.7607,2.74554,7.01519,411.391,6.58903,8.18213,2020-03-26T15:00:00,2020-03-26T14:00:00,2020-03-26:14,1585231200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
35,74.6548,2.60398,7.3472,406.384,6.55941,8.09651,2020-03-26T16:00:00,2020-03-26T15:00:00,2020-03-26:15,1585234800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
33,72.2408,2.43261,9.21078,409.722,6.82562,8.44411,2020-03-26T17:00:00,2020-03-26T16:00:00,2020-03-26:16,1585238400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
31,67.0552,2.23517,12.3167,414.729,7.10383,8.7937,2020-03-26T18:00:00,2020-03-26T17:00:00,2020-03-26:17,1585242000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
30,61.6908,2.06009,15.5512,419.319,7.32021,9.03559,2020-03-26T19:00:00,2020-03-26T18:00:00,2020-03-26:18,1585245600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
31,57.2205,1.91852,16.6865,421.822,7.49808,9.19595,2020-03-26T20:00:00,2020-03-26T19:00:00,2020-03-26:19,1585249200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
32,54.3594,1.79745,16.4723,424.325,7.79715,9.49135,2020-03-26T21:00:00,2020-03-26T20:00:00,2020-03-26:20,1585252800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
34,51.856,1.71363,16.5794,426.829,8.24435,9.95753,2020-03-26T22:00:00,2020-03-26T21:00:00,2020-03-26:21,1585256400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
37,49.8891,1.57766,16.2795,429.749,8.78647,10.5049,2020-03-26T23:00:00,2020-03-26T22:00:00,2020-03-26:22,1585260000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
39,47.5645,1.37463,15.5941,430.584,9.32102,11.0116,2020-03-27T00:00:00,2020-03-26T23:00:00,2020-03-26:23,1585263600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
41,45.3293,1.20886,14.9515,433.087,9.89198,11.5541,2020-03-27T01:00:00,2020-03-27T00:00:00,2020-03-27:00,1585267200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
44,42.8706,1.11759,14.6301,434.756,10.5081,12.169,2020-03-27T02:00:00,2020-03-27T01:00:00,2020-03-27:01,1585270800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
47,40.6355,1.08033,14.8658,437.26,11.2051,12.9055,2020-03-27T03:00:00,2020-03-27T02:00:00,2020-03-27:02,1585274400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
50,38.1321,1.07661,15.7654,438.929,11.9333,13.7006,2020-03-27T04:00:00,2020-03-27T03:00:00,2020-03-27:03,1585278000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
52,35.584,1.112,17.6933,443.101,12.707,14.5819,2020-03-27T05:00:00,2020-03-27T04:00:00,2020-03-27:04,1585281600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
53,32.3653,1.22935,21.7203,448.108,13.4594,15.5223,2020-03-27T06:00:00,2020-03-27T05:00:00,2020-03-27:05,1585285200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
55,30.2196,1.37463,27.1611,458.121,14.1911,16.5357,2020-03-27T07:00:00,2020-03-27T06:00:00,2020-03-27:06,1585288800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
56,34.1088,1.59629,26.2186,462.294,14.5762,17.1777,2020-03-27T08:00:00,2020-03-27T07:00:00,2020-03-27:07,1585292400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
56,38.6685,1.96323,22.4914,463.128,14.8,17.6226,2020-03-27T09:00:00,2020-03-27T08:00:00,2020-03-27:08,1585296000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
56,41.8425,2.47359,20.1995,460.625,14.9977,18.0366,2020-03-27T10:00:00,2020-03-27T09:00:00,2020-03-27:09,1585299600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
58,52.3925,4.02331,15.1657,448.108,15.5312,18.7151,2020-03-27T11:00:00,2020-03-27T10:00:00,2020-03-27:10,1585303200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
59,54.5382,4.35114,13.8376,444.77,16.0387,19.3766,2020-03-27T12:00:00,2020-03-27T11:00:00,2020-03-27:11,1585306800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
60,54.6277,4.37349,13.7948,446.439,16.6262,20.2125,2020-03-27T13:00:00,2020-03-27T12:00:00,2020-03-27:12,1585310400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
59,62.0484,4.17978,10.7423,434.756,16.1326,19.7244,2020-03-27T14:00:00,2020-03-27T13:00:00,2020-03-27:13,1585314000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
58,65.1777,3.63961,10.2925,428.915,15.7552,19.6247,2020-03-27T15:00:00,2020-03-27T14:00:00,2020-03-27:14,1585317600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
59,64.2836,3.49432,11.8669,425.994,16.3509,20.7191,2020-03-27T16:00:00,2020-03-27T15:00:00,2020-03-27:15,1585321200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
61,58.2933,3.1963,15.337,426.829,17.0524,21.5207,2020-03-27T17:00:00,2020-03-27T16:00:00,2020-03-27:16,1585324800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
62,50.0679,2.78652,20.735,434.756,17.6916,21.9353,2020-03-27T18:00:00,2020-03-27T17:00:00,2020-03-27:17,1585328400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
63,42.4683,2.32086,27.2468,444.77,18.1985,22.0829,2020-03-27T19:00:00,2020-03-27T18:00:00,2020-03-27:18,1585332000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
22,47.9221,2.61143,20.4351,422.239,4.13869,5.7795,2020-03-24T20:00:00,2020-03-24T19:00:00,2020-03-24:19,1585076400,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
21.4,46.7956,2.8424,20.2423,424.993,4.38815,6.03002,2020-03-24T21:00:00,2020-03-24T20:00:00,2020-03-24:20,1585080000,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
22,46.9923,2.74181,18.91,426.245,4.62967,6.15827,2020-03-24T22:00:00,2020-03-24T21:00:00,2020-03-24:21,1585083600,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
23,49.5315,2.36183,15.9368,424.325,4.61153,5.88998,2020-03-24T23:00:00,2020-03-24T22:00:00,2020-03-24:22,1585087200,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
24,50.8726,2.09734,14.3303,421.822,4.49602,5.64891,2020-03-25T00:00:00,2020-03-24T23:00:00,2020-03-24:23,1585090800,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
23,50.2467,2.03028,13.9019,423.074,4.6471,5.8217,2020-03-25T01:00:00,2020-03-25T00:00:00,2020-03-25:00,1585094400,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
22,48.3692,2.07126,13.8804,425.16,4.97257,6.24893,2020-03-25T02:00:00,2020-03-25T01:00:00,2020-03-25:01,1585098000,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
22,45.7764,2.15322,14.4588,428.915,5.37729,6.77418,2020-03-25T03:00:00,2020-03-25T02:00:00,2020-03-25:02,1585101600,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
24,43.0048,2.32086,15.08,431.418,5.77542,7.30192,2020-03-25T04:00:00,2020-03-25T03:00:00,2020-03-25:03,1585105200,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
25,40.9037,2.54437,15.9154,435.591,6.11904,7.75247,2020-03-25T05:00:00,2020-03-25T04:00:00,2020-03-25:04,1585108800,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
27,38.9814,2.8871,17.222,438.929,6.37137,8.14311,2020-03-25T06:00:00,2020-03-25T05:00:00,2020-03-25:05,1585112400,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
27,38.2662,3.23355,19.6425,446.439,6.60281,8.55832,2020-03-25T07:00:00,2020-03-25T06:00:00,2020-03-25:06,1585116000,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
28,40.9037,3.63961,18.1859,448.108,6.68914,8.87388,2020-03-25T08:00:00,2020-03-25T07:00:00,2020-03-25:07,1585119600,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
28,43.8094,3.94136,15.0157,448.942,6.72158,9.10643,2020-03-25T09:00:00,2020-03-25T08:00:00,2020-03-25:08,1585123200,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
27,46.8493,4.23193,12.6166,443.935,6.60488,9.0807,2020-03-25T10:00:00,2020-03-25T09:00:00,2020-03-25:09,1585126800,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
26,54.1806,4.71622,10.7959,433.087,6.27583,8.65296,2020-03-25T11:00:00,2020-03-25T10:00:00,2020-03-25:10,1585130400,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
26,54.0018,4.79072,10.5496,430.584,6.21179,8.57649,2020-03-25T12:00:00,2020-03-25T11:00:00,2020-03-25:11,1585134000,Hepstedt,53.27,9.06,Europe/Berlin,DE,06,Galway
